ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q47539483,breast removal,"removal of a breast, usually as an act of aggression (for voluntary breast removal, see mastectomy)",None,None,None,None,Crime
Q250062,driving under the influence,driving a vehicle while the driver is under the influence of a drug that damages the driver's driving skill like alcohol,impaired driving,醉酒駕駛,None,None,Crime
Q544394,sedition,conduct that is deemed by the legal authority to tend toward insurrection against the established order,None,煽動騷亂,None,煽動叛亂,Crime
Q578241,Inchoate offense,crime of preparing for or seeking to commit another crime,incomplete crime,不完整罪,"""不完整罪""被定義為：""視為犯罪行為而不造成實際的損害，倘若損害發生那法律會試圖去防止之。",不完整罪行、未遂罪行、初步罪行,Crime
Q1137778,white-collar crime,financially motivated nonviolent crime committed by business and government professionals,None,白領犯罪,None,None,Crime
Q7999286,Category:Crime in Venezuela,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q7605475,Steaming,robbery performed by large group,None,None,None,None,Crime
Q8427275,Category:Crime in Argentina,Wikimedia category page,None,Category:阿根廷罪案,维基媒体项目分类,None,Crime
Q8427353,Category:Crime in Djibouti,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q8427482,Category:Crime in Martinique,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q8427645,Category:Crime in Washington (state),Wikimedia category page,None,Category:华盛顿州罪案,维基媒体项目分类,None,Crime
Q5432674,false accounting,"statutory offence in England and Wales, Northern Ireland and the Republic of Ireland",None,None,None,None,Crime
Q4659943,A Tale Etched in Blood and Hard Black Pencil,book by Christopher Brookmyre,None,None,None,None,Crime
Q15279749,tax noncompliance,range of activities that are unfavorable to a state's tax system,None,避稅及逃稅,None,None,Crime
Q28133138,Category:January 2017 crimes,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q26220797,Category:February 2016 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q29055131,Blue Whale Game,Internet game where the final challenge allegedly requires the player to commit suicide,Blue Whale Challenge,蓝鲸,一个发源于俄罗斯的诱导自杀游戏,None,Crime
Q8989748,Category:Crime in the United States,Wikimedia category,None,Category:美国罪案,维基媒体项目分类,None,Crime
Q13258640,Category:Crime in Prince Edward Island,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q19710536,data break-in,None,None,None,None,None,Crime
Q8427383,Category:Crime in Georgia (U.S. state),Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427409,Category:Crime in Iceland,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427635,Category:Crime in Utah,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427667,Category:Crime in the Falkland Islands,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q7999417,Category:Crime in Nepal,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q7999475,Category:Crime in Rwanda,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8002045,Wilful fire raising,None,None,None,None,None,Crime
Q29418567,Category:April 2017 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q9627087,Category:Crime in Mozambique,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q27149902,Category:December 2015 crimes,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q42115842,Matthew Falder,English geophysicist; blackmailer and convicted child-sex offender,None,None,None,None,Crime
Q1156265,Environmental crime,illegal act which directly harms the environment,None,None,None,None,Crime
Q1360677,crime scene,location that may be associated with a committed crime,None,罪案現場,可能與犯下犯罪有關的地點,案發第一現場,Crime
Q6343819,Category:Crime in Israel,Wikimedia category page,None,Category:以色列罪案,维基媒体项目分类,None,Crime
Q8427570,Category:Crime in Rhode Island,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q7460885,Category:Crime in Malaysia,Wikimedia category page,None,Category:马来西亚罪案,维基媒体项目分类,None,Crime
Q13258629,Category:Crime in Guernsey,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q905644,deception,legal term of art used in the definition of statutory offences in England and Wales and Northern Ireland,deception offence,None,None,None,Crime
Q57014958,politician persecution,None,None,None,None,None,Crime
Q311892,William Petersen,American actor,William Louis Petersen,威廉·彼德森,None,威廉·皮特森,Crime
Q478360,The Wire,American TV series,None,火线,None,火线重案组,Crime
Q685674,The Cold Moon,book,None,None,None,None,Crime
Q193518,sabotage,deliberate action aimed at weakening another entity,None,毀壞,None,破壞,Crime
Q10246432,Category:Crime in Kansas,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427266,Category:Crime in Africa,Wikimedia category,None,Category:非洲罪案,维基媒体项目分类,None,Crime
Q8427318,Category:Crime in Cameroon,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427549,Category:Crime in Oregon,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q7999375,Category:Crime in Canada,Wikimedia category,None,Category:加拿大罪案,维基媒体项目分类,None,Crime
Q7999439,Category:Crime in the Palestinian territories,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q856681,Illegal immigration,migration of people across national borders in a way that violates the immigration laws of the destination country,Illegal immigrant,非法移民,None,偷渡客,Crime
Q2384039,habitual offender,person convicted of a new crime who was previously convicted of a crime(s),career criminal,None,None,None,Crime
Q3316261,endangerment,"crime involving conduct that is wrongful and reckless, and likely to produce death or grievous bodily harm to another person",public endangerment,None,None,None,Crime
Q27894883,Category:Crime in Abkhazia,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q52237215,attempted rape,crime,None,None,None,None,Crime
Q56461743,vehicular manslaughter,crime,None,None,None,None,Crime
Q9627098,Category:Crime in North America,Wikimedia category,None,Category:北美洲罪案,维基媒体项目分类,None,Crime
Q7733234,The Fallen Curtain,book by Ruth Rendell,None,None,None,None,Crime
Q7761962,The Sacred Art of Stealing,book by Christopher Brookmyre,None,None,None,None,Crime
Q29351554,Category:January 2017 crimes in Asia,Wikimedia category,None,None,维基媒体分类,None,Crime
Q6938108,Murder of a Mafia Daughter,book by Cathy Scott,None,None,None,None,Crime
Q26204080,Category:June 2016 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q26257511,Category:January 2015 crimes,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q30617176,Category:June 2014 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q30617206,Category:April 2013 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q19951602,Case Chloé Ansel,crime case in France,None,None,None,None,Crime
Q19842222,Crime fiction,genre of fiction focusing on crime,crime drama,犯罪作品,None,None,Crime
Q29888520,Category:January 2017 crimes in the United States,Wikimedia category,None,None,维基媒体分类,None,Crime
Q56731134,Bray boxing club shooting,None,None,None,None,None,Crime
Q8427536,Category:Crime in Northern Ireland,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427607,Category:Crime in Sudan,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q5061609,Central Park Jogger case,1989 incident involving an violent attack on a jogger in New York City,None,None,None,None,Crime
Q3502604,Witness tampering,crime,None,None,None,None,Crime
Q3624786,anthropological criminology,None,None,None,None,None,Crime
Q641449,negligent homicide,criminal charge for death due to criminal negligence; not necessary intentional,death by criminal negligence,過失致死,None,None,Crime
Q8427540,Category:Crime in Oceania,Wikimedia category page,None,Category:大洋洲罪案,维基媒体项目分类,None,Crime
Q8427657,Category:Crime in Wyoming,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q7990590,Wham Paymaster Robbery,Armed robbery on a United States Army paymaster,None,None,None,None,Crime
Q7999307,Category:Crime in Greece,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q10701604,Three Seconds,book by Roslund & Hellström,None,None,None,None,Crime
Q15246368,Category:Crime in Lithuania,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q16184231,Crime in Spain,None,None,None,None,None,Crime
Q26157369,"Threaten the peace, security, or stability",None,None,None,None,None,Crime
Q26220679,Category:January 2016 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q29433393,Category:February 2017 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q27701437,Thaana Serndha Kootam,2017 film by Vignesh Shivan,Thaanaa Serndha Koottam,None,None,None,Crime
Q2052103,The Murder Room,novel by P. D. James,None,None,None,None,Crime
Q1796687,battery,criminal offense involving the unlawful physical acting upon a threat,None,企圖傷害罪與毆擊罪,None,None,Crime
Q4377519,crime in Australia,None,None,None,None,None,Crime
Q26089581,Category:July 2016 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q676027,Fraudulent conveyance,None,None,None,None,None,Crime
Q7075546,Obstructing government administration,criminal offense in certain jurisdictions of the United States,None,妨害公務,None,None,Crime
Q7223882,sodomy,former Russian crime,None,None,None,None,Crime
Q7999521,Category:Crime in Somalia,Wikimedia category,None,None,维基媒体工程分类,None,Crime
Q8427416,Category:Crime in Iowa,Wikimedia category,None,Category:爱荷华州罪案,维基媒体项目分类,None,Crime
Q26257522,Category:November 2015 crimes,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q184840,smuggling,illegal movement of goods or people,traficking,走私,None,偷運,Crime
Q165950,Espionage,clandestine acquisition of confidential information,spycraft,间谍,秘密获取机密信息,間諜,Crime
Q401654,Villisca Axe Murders,None,None,None,None,None,Crime
Q776377,Khaibakh massacre,crime,None,卡爾巴赫大屠殺,None,None,Crime
Q13258642,Category:Crime in Swaziland,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q11640551,criminal negligence,None,None,過失犯,None,None,Crime
Q16819721,Category:Crime in fiction,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q26204084,Category:April 2016 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q52635052,insulting the President of the Republic,crime in Turkey,None,None,None,None,Crime
Q14850525,Rebellion plot of UPP against South Korea,None,None,None,None,None,Crime
Q8427332,Category:Crime in Connecticut,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q8427394,Category:Crime in Guinea-Bissau,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q8427527,Category:Crime in Nicaragua,Wikimedia category page,None,Category:尼加拉瓜罪案,维基媒体项目分类,None,Crime
Q5308138,Driving without due care and attention,None,None,None,None,None,Crime
Q5023193,death marches,None,None,None,None,None,Crime
Q5185281,Crime in Canada,None,None,None,None,None,Crime
Q7999458,Category:Crime in Paraguay,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q7999506,Category:Crime in Slovakia,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q30617159,Category:December 2014 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q30617264,Category:May 2010 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q24702438,possession of a firearm with intent to commit an indictable offence,crime in England and Wales,None,None,None,None,Crime
Q6614539,Category:Crime by country,Wikimedia category,None,Category:各國罪案,维基媒体项目分类,None,Crime
Q7075554,obtaining property by deception,criminal offence,None,None,None,None,Crime
Q7079040,offence against the person,None,offences against the person,侵害人身罪行,None,None,Crime
Q8427377,Category:Crime in Estonia,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427483,Category:Crime in Massachusetts,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427490,Category:Crime in Missouri,Wikimedia category,None,Category:密苏里州罪案,维基媒体项目分类,None,Crime
Q8427517,Category:Crime in New York,Wikimedia category,None,Category:纽约州罪案,维基媒体项目分类,None,Crime
Q4115387,Karun Treasure,Treasure amassed by Croesus,Lydian Hoard,None,None,None,Crime
Q4797280,Art theft and looting during World War II,None,None,None,None,None,Crime
Q10246344,Category:Crime in Indiana,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q42866789,illegal drug manufacturing,None,None,None,None,None,Crime
Q11707043,Category:Crime in Minnesota,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q47994469,Miért beszél annyit Mrs. Piper?,1967 Hungarian TV movie based on the play titled Busybody of Jack Popplewell directed by Éva Zsurzs,Busybody,None,None,None,Crime
Q151900,money laundering,Process of transforming profits of crime and corruption into ostensibly legitimate assets,None,洗錢,None,洗黑錢,Crime
Q1175437,David MacDonald,"Scottish film director, writer and producer",None,None,None,None,Crime
Q914841,Frontier justice,extrajudicial punishment,street justice,None,None,None,Crime
Q8427301,Category:Crime in Brunei,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427359,Category:Crime in East Timor,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427506,Category:Crime in Nevada,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427648,Category:Crime in Virginia,Wikimedia category,None,Category:弗吉尼亚州罪案,维基媒体项目分类,Category:弗吉尼亚州案件,Crime
Q8427666,Category:Crime in the European Union,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q7771908,The Valachi Papers,book by Peter Maas,None,None,None,None,Crime
Q7999363,Category:Crime in Spain,Wikimedia category page,None,Category:西班牙罪案,维基媒体项目分类,None,Crime
Q30617220,Category:February 2016 crimes in North America,Wikimedia category,None,None,维基媒体分类,None,Crime
Q36034040,Category:January 2012 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q30110004,Blockbuster,2017 film by Roman Volobuev,None,None,None,None,Crime
Q187436,bribery,act of giving money or gift giving that alters the behavior of the recipient,None,賄賂,None,贿赂,Crime
Q1520311,violent crime,crime in which an offender uses or threatens force upon a victim,crime of violence,暴力罪行,None,None,Crime
Q3509042,Tunneling,financial fraud,tunnelling,掏空,None,None,Crime
Q4846665,Crime that Changed Serbia,1995 documentary film,None,None,None,None,Crime
Q6213320,Category:Crime in Sri Lanka,Wikimedia category page,None,None,维基媒体项目分类,None,Crime
Q6406123,The Devil's Discus,The Devil’s Discus,None,None,None,None,Crime
Q6343727,Category:Crime in Colombia,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427287,Category:Crime in Benin,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427290,Category:Crime in Bermuda,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427294,Category:Crime in Botswana,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427531,Category:Crime in North Carolina,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427669,Category:Crime in the Federated States of Micronesia,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q5025965,Cameo Murders,book by Barry Shortall,None,None,None,None,Crime
Q9127097,Category:Crime in Yugoslavia,Wikimedia category,None,Category:南斯拉夫罪案,维基媒体项目分类,None,Crime
Q47067502,Karl Klemm,German art dealer and auction house owner,Karl Friedrich Klemm,None,None,None,Crime
Q135010,war crime,serious violation of the laws of war,war crimes,战争罪,None,战争罪行,Crime
Q896988,Parasitism,pejorative that is leveled against a group or class which is considered to be detrimental to society,parasitism,None,None,None,Crime
Q12761956,affair,"nasty, dark, embarrassing or scandalous matter",None,None,討厭，黑暗，尷尬或醜聞,None,Crime
Q10968653,banditry,None,None,盜賊,None,土匪,Crime
Q10246402,Category:Crime in Pennsylvania,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q178844,Felony,serious crime,None,重罪,None,重刑罪,Crime
Q20924278,Category:Crime in South Sudan,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q16193899,Thuyet Buon Vua,businessman,None,None,None,None,Crime
Q27149897,Category:August 2015 crimes,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q30876663,Category:September 2016 crimes in Asia,Wikimedia category,None,None,维基媒体分类,None,Crime
Q37656845,Category:May 2016 crimes in Europe,Wikimedia category,None,None,维基媒体分类,None,Crime
Q2785824,solicitation,"act of offering or attempting to purchase goods or services, often illegally",None,None,None,None,Crime
Q2853058,anthropophagy,practice of humans eating the flesh or internal organs of other human beings,human cannibalism,食人,None,None,Crime
Q8427320,Category:Crime in Cape Verde,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427365,Category:Crime in Equatorial Guinea,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427385,Category:Crime in Europe,Wikimedia category,None,Category:欧洲罪案,维基媒体项目分类,None,Crime
Q8427500,Category:Crime in Namibia,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q8427637,Category:Crime in Uruguay,Wikimedia category,None,None,维基媒体项目分类,None,Crime
Q6875906,misprision,failure to report a crime,None,None,None,None,Crime
Q7075553,Obtaining a money transfer by deception,offence,None,None,None,None,Crime
Q5707471,Hellfire,song from Disney's The Hunchback of Notre Dame,None,None,None,None,Crime
Q30616971,Category:March 2016 crimes in Europe,Wikimedia category,None,None,维基媒体分类,None,Crime
Q26204083,Category:May 2016 crimes,Wikimedia category,None,None,维基媒体分类,None,Crime
Q83267,Crime,unlawful act forbidden and punishable by criminal law,hoodlum,罪行,違反刑法的有害行為,犯罪行为,Crime
