ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q2325053,2012–2013 Romanian political crisis,None,None,None,None,None,Protest
Q4622652,2011 Turkish Cypriot demonstrations,None,None,None,None,None,Protest
Q1149030,2011 Iraqi protests,protest,None,None,None,None,Protest
Q34455367,2017 protests,None,None,None,维基媒体分类,None,Protest
Q14956382,Greenpeace Arctic Sunrise ship case,None,None,None,None,None,Protest
Q16157356,2014 student protest in Kosovo,None,None,None,None,None,Protest
Q15628511,2013–2014 Hamburg demonstrations,None,None,None,None,None,Protest
Q1459476,2007–09 university protests in France,None,None,None,None,None,Protest
Q3753223,Primavera valenciana,None,None,None,None,None,Protest
Q4620152,2008–2013 Irish protests,None,None,None,None,None,Protest
Q4621731,2011 London anti-cuts protest,None,March for the Alternative,None,None,None,Protest
Q10881483,May 24 Incident,1957 protest in Taiwan,None,五二四事件,台湾1957年抗议示威,劉自然事件,Protest
Q49834974,2018 United States gun violence protests,None,None,None,None,None,Protest
Q23038331,2016 Chicago protest,riot against Donald Trump rally,None,None,None,None,Protest
Q175331,Demonstration,collective action by people in favor of a cause,protest event,示威,以表示共同意見為目標的群體活動,None,Protest
Q414713,2011 Malawian protests,protest,None,None,None,None,Protest
Q7251589,protest camp,"physical camps that are set up by activists, to either provide a base for protest, or to delay, obstruct or prevent the focus of their protest by physically blocking it with the camp",None,抗議營地,None,None,Protest
Q15243731,2013–14 Thai political crisis,None,None,2013年泰國反政府示威,None,None,Protest
Q15275053,2013 Anti-Cyrillic protests in Croatia,None,None,None,None,None,Protest
Q26237347,2016 Ethiopian protests,None,None,2016年埃塞俄比亚抗议,None,None,Protest
Q19024,Boston Tea Party,political protest in Boston in the British colony of Massachusetts,None,波士頓茶葉事件,None,Boston Tea Party（英文）,Protest
Q274365,8888 Uprising,None,1988 Uprising,8888民主運動,None,8888起義事件,Protest
Q267174,1982 demonstrations in Poland,protest,None,None,None,None,Protest
Q6432684,2012–13 Iraqi protests,None,None,None,None,None,Protest
Q13515743,Worldwide Protests for Free Expression in Bangladesh,None,None,None,None,None,Protest
Q52663673,He's not our tsar,None,None,None,None,None,Protest
Q3663023,2010 Hong Kong new year march,None,None,「還我普選」元旦大遊行,None,None,Protest
Q2580246,15 February 2003 anti-war protest,None,None,2003年2月15日全球反戰行動,None,2003年2月15日伊拉克反戰抗議,Protest
Q4613451,2009 California college tuition hike protests,None,None,None,None,None,Protest
Q4606029,2006 Dalit protests in Maharashtra,None,None,None,None,None,Protest
Q4337415,Shahbag protests,2013 Bangladesh demonstrations against Bangladesh Liberation War criminals and Islamist politics,Projonmo Chottor Gono Jagoron,None,None,None,Protest
Q4362345,2012–2013 Slovenian protests,None,None,None,None,None,Protest
Q29198,Egyptian Revolution of 2011,"political upheaval in Egypt, leading to ouster of President Hosni Mubarak",Egyptian Revolution of 2011,2011年埃及革命,None,2011年埃及反政府示威,Protest
Q20646777,2015 Moldovan protests,None,None,None,None,None,Protest
Q16931910,Restore the Fourth,protest movement for civil liberties,None,None,None,None,Protest
Q19851175,2015 Recover Tuen Mun Protest,"Protest in Tuen Mun, Hong Kong on February 8, 2015",None,光復屯門,None,None,Protest
Q16057315,2013 Bangladesh riots,None,None,None,None,None,Protest
